"","Plot.no.","species","dbh","age","status","decayClass"
"1",1,"PIPO",32.6,95,1,NA
"2",1,"PIST",19.3,NA,1,NA
"3",1,"QUGA",11.3,83,1,NA
"4",1,"QUGA",12,NA,1,NA
"5",1,"QUGA",13.5,NA,1,NA
"6",1,"QUGA",14.9,NA,1,NA
"7",1,"QUGA",15.2,NA,1,NA
"8",1,"QUGA",16,NA,1,NA
"9",2,"PIST",18.2,99,1,NA
"10",2,"PSME",26,NA,1,NA
"11",2,"QUGA",12.6,NA,1,NA
"12",2,"QUGA",13,NA,1,NA
"13",2,"QUGA",14.7,NA,1,NA
"14",2,"QUGA",15.7,133,1,NA
"15",2,"QUGA",17.6,NA,1,NA
"16",2,"QUGA",18,131,1,NA
"17",2,"QUGA",19.5,NA,1,NA
"18",3,"PSME",27.7,NA,1,NA
"19",3,"QUGA",11.5,85,1,NA
"20",3,"QUGA",12.5,124,1,NA
"21",3,"QUGA",12.8,NA,1,NA
"22",3,"QUGA",13,NA,1,NA
"23",3,"QUGA",13.2,NA,1,NA
"24",3,"QUGA",14,NA,1,NA
"25",3,"QUGA",14.1,NA,1,NA
"26",3,"QUGA",14.6,NA,1,NA
"27",3,"QUGA",15.1,NA,1,NA
"28",3,"QUGA",15.3,NA,1,NA
"29",4,"PIST",25.1,NA,1,NA
"30",5,"PIST",16.2,NA,1,NA
"31",5,"PIST",16.4,NA,1,NA
"32",5,"PIST",16.4,NA,1,NA
"33",5,"PIST",18,NA,1,NA
"34",5,"PIST",21.3,132,1,NA
"35",5,"PIST",21.5,NA,1,NA
"36",5,"PIST",21.6,135,1,NA
"37",5,"PIST",21.8,NA,1,NA
"38",5,"QUGA",12,NA,1,NA
"39",5,"QUGA",13.9,NA,1,NA
"40",5,"QUGA",19.1,NA,1,NA
"41",6,"PIST",16.7,NA,1,NA
"42",6,"PIST",16.7,NA,1,NA
"43",6,"PIST",17.1,99,1,NA
"44",6,"PIST",17.6,NA,1,NA
"45",6,"PIST",18,110,1,NA
"46",6,"PIST",18.4,NA,1,NA
"47",6,"PIST",19.5,107,1,NA
"48",6,"PIST",20,NA,1,NA
"49",6,"PIST",21.6,119,1,NA
"50",6,"PIST",22.1,NA,1,NA
"51",6,"PIST",25.9,107,1,NA
"52",6,"PSME",22,NA,1,NA
"53",6,"QUGA",13,NA,1,NA
"54",6,"QUGA",13,NA,1,NA
"55",6,"QUGA",14,NA,1,NA
"56",6,"QUGA",15,126,1,NA
"57",6,"QUGA",15.8,NA,1,NA
"58",6,"QUGA",16.2,NA,1,NA
"59",6,"QUGA",17.7,NA,1,NA
"60",6,"QUGA",18.7,NA,1,NA
"61",6,"QUGA",18.8,NA,1,NA
"62",7,"PSME",25.4,NA,1,NA
"63",8,"PSME",22.3,NA,1,NA
"64",8,"PSME",26,119,1,NA
"65",8,"PSME",29.1,141,1,NA
"66",8,"PSME",30.9,NA,1,NA
"67",8,"PSME",31.1,NA,1,NA
"68",8,"PSME",31.2,NA,1,NA
"69",8,"QUGA",12.1,115,1,NA
"70",8,"QUGA",12.5,121,1,NA
"71",8,"QUGA",12.9,NA,1,NA
"72",8,"QUGA",13.2,NA,1,NA
"73",9,"PIST",17,NA,1,NA
"74",9,"PIST",20.1,123,1,NA
"75",9,"QUGA",12.2,NA,1,NA
"76",9,"QUGA",13,147,1,NA
"77",9,"QUGA",15.7,NA,1,NA
"78",9,"QUGA",15.7,NA,1,NA
"79",10,"PIST",19.3,104,1,NA
"80",10,"PIST",19.5,NA,1,NA
"81",10,"PIST",20.3,98,1,NA
"82",10,"PIST",22.6,115,1,NA
"83",10,"PSME",27.5,105,1,NA
"84",10,"QUGA",12.5,NA,1,NA
"85",10,"QUGA",13.2,NA,1,NA
"86",10,"QUGA",13.7,NA,1,NA
"87",10,"QUGA",14,NA,1,NA
"88",10,"QUGA",14.7,NA,1,NA
"89",10,"QUGA",15,NA,1,NA
"90",10,"QUGA",15.1,NA,1,NA
"91",10,"QUGA",15.3,NA,1,NA
"92",10,"QUGA",15.8,NA,1,NA
"93",10,"QUGA",20,139,1,NA
"94",11,"PIST",22.9,101,1,NA
"95",11,"PIST",26,NA,1,NA
"96",11,"PIST",26,NA,1,NA
"97",11,"QUGA",15.8,110,1,NA
"98",11,"QUGA",16,NA,1,NA
"99",11,"QUGA",16.1,NA,1,NA
"100",11,"QUGA",17.4,NA,1,NA
"101",11,"QUGA",17.5,NA,1,NA
"102",11,"QUGA",17.5,NA,1,NA
"103",11,"QUGA",18.4,NA,1,NA
"104",11,"QUGA",21.3,NA,1,NA
"105",11,"QUGA",21.3,NA,1,NA
"106",11,"QUGA",21.4,NA,1,NA
"107",12,"PIST",17,NA,1,NA
"108",12,"PIST",19.5,164,1,NA
"109",12,"PIST",21,NA,1,NA
"110",12,"PIST",21.3,NA,1,NA
"111",12,"PIST",22.8,117,1,NA
"112",12,"PIST",24,NA,1,NA
"113",12,"PSME",21.3,NA,1,NA
"114",12,"PSME",21.5,121,1,NA
"115",12,"PSME",22.3,NA,1,NA
"116",12,"PSME",22.5,104,1,NA
"117",12,"PSME",22.6,NA,1,NA
"118",12,"PSME",30.5,120,1,NA
"119",12,"QUGA",19.5,NA,1,NA
"120",13,"PIST",21,NA,1,NA
"121",13,"QUGA",12.2,NA,1,NA
"122",13,"QUGA",13.5,115,1,NA
"123",13,"QUGA",13.9,NA,1,NA
"124",13,"QUGA",14,NA,1,NA
"125",13,"QUGA",14,NA,1,NA
"126",13,"QUGA",14.1,NA,1,NA
"127",13,"QUGA",14.2,NA,1,NA
"128",13,"QUGA",14.3,NA,1,NA
"129",13,"QUGA",14.5,NA,1,NA
"130",13,"QUGA",14.5,NA,1,NA
"131",13,"QUGA",14.8,95,1,NA
"132",13,"QUGA",15,NA,1,NA
"133",13,"QUGA",15.1,NA,1,NA
"134",13,"QUGA",15.5,137,1,NA
"135",13,"QUGA",16,143,1,NA
"136",13,"QUGA",16.2,NA,1,NA
"137",13,"QUGA",16.4,NA,1,NA
"138",13,"QUGA",16.5,NA,1,NA
"139",13,"QUGA",17,NA,1,NA
"140",13,"QUGA",17.2,NA,1,NA
"141",13,"QUGA",17.6,NA,1,NA
"142",13,"QUGA",20,NA,1,NA
"143",13,"QUGA",20,NA,1,NA
"144",14,"PIPO",29.2,109,1,NA
"145",14,"PIPO",31.5,106,1,NA
"146",15,"PIPO",24.2,NA,1,NA
"147",15,"PIPO",24.2,NA,1,NA
"148",15,"PIPO",27.9,NA,1,NA
"149",15,"PIPO",31.3,NA,1,NA
"150",15,"QUGA",15.5,144,1,NA
"151",16,"PIPO",22,NA,1,NA
"152",20,"PIED",15,163,1,NA
"153",20,"PIED",16.1,96,1,NA
"154",21,"PIPO",24.4,NA,1,NA
"155",21,"PIPO",28.3,NA,1,NA
"156",22,"PIED",15.3,109,1,NA
"157",22,"PIED",17.8,123,1,NA
"158",22,"PIED",18.8,111,1,NA
"159",23,"PIST",17.3,115,1,NA
"160",23,"PIST",17.5,NA,1,NA
"161",23,"PIST",21.5,105,1,NA
"162",23,"PIST",25.7,121,1,NA
"163",23,"QUGA",16,NA,1,NA
"164",24,"PIED",19.9,178,1,NA
"165",25,"PIST",17,NA,1,NA
"166",25,"PIST",17,NA,1,NA
"167",25,"PIST",18.7,100,1,NA
"168",25,"PIST",18.8,212,1,NA
"169",25,"PSME",20.6,131,1,NA
"170",25,"PSME",24.3,NA,1,NA
"171",25,"PSME",24.3,170,1,NA
"172",25,"PSME",24.4,116,1,NA
"173",25,"PSME",28.2,150,1,NA
"174",25,"PSME",28.3,NA,1,NA
"175",25,"PSME",28.5,140,1,NA
"176",25,"QUGA",13.6,NA,1,NA
"177",25,"QUGA",13.6,NA,1,NA
"178",25,"QUGA",15.4,139,1,NA
"179",25,"QUGA",16,NA,1,NA
"180",25,"QUGA",16.1,NA,1,NA
"181",25,"QUGA",16.7,NA,1,NA
"182",25,"QUGA",16.8,NA,1,NA
"183",26,"PIST",16.2,NA,1,NA
"184",26,"PIST",16.6,105,1,NA
"185",26,"PIST",20.7,NA,1,NA
"186",26,"PIST",20.7,NA,1,NA
"187",26,"PIST",20.7,NA,1,NA
"188",26,"PIST",21,106,1,NA
"189",26,"PIST",25.5,132,1,NA
"190",26,"QUGA",14.1,NA,1,NA
"191",26,"QUGA",14.1,NA,1,NA
"192",26,"QUGA",14.3,NA,1,NA
"193",26,"QUGA",15,NA,1,NA
"194",26,"QUGA",15.1,145,1,NA
"195",26,"QUGA",15.3,NA,1,NA
"196",26,"QUGA",16.2,NA,1,NA
"197",26,"QUGA",16.6,NA,1,NA
"198",26,"QUGA",16.7,159,1,NA
"199",26,"QUGA",20.1,NA,1,NA
"200",27,"PIPO",22.3,NA,1,NA
"201",27,"PIPO",22.5,NA,1,NA
"202",27,"PIST",19.1,NA,1,NA
"203",27,"PIST",19.7,NA,1,NA
"204",27,"PIST",20.8,NA,1,NA
"205",27,"QUGA",14.8,NA,1,NA
"206",27,"QUGA",16.8,NA,1,NA
"207",27,"QUGA",19.3,NA,1,NA
"208",27,"QUGA",19.3,NA,1,NA
"209",28,"PIPO",23.1,NA,1,NA
"210",28,"PIPO",24,NA,1,NA
"211",29,"PSME",21.2,NA,1,NA
"212",29,"PSME",30.1,107,1,NA
"213",29,"PSME",30.5,110,1,NA
"214",29,"QUGA",16.3,NA,1,NA
"215",29,"QUGA",19.2,NA,1,NA
"216",30,"PIST",16.5,NA,1,NA
"217",30,"PSME",26.5,133,1,NA
"218",30,"QUGA",12.1,NA,1,NA
"219",31,"PSME",21.3,NA,1,NA
"220",31,"PSME",22.3,NA,1,NA
"221",31,"PSME",23.5,NA,1,NA
"222",31,"PSME",24.5,NA,1,NA
"223",31,"PSME",24.5,NA,1,NA
"224",31,"PSME",24.5,NA,1,NA
"225",31,"PSME",24.5,NA,1,NA
"226",31,"PSME",26,NA,1,NA
"227",31,"PSME",26.1,NA,1,NA
"228",31,"PSME",26.4,NA,1,NA
"229",31,"PSME",28,NA,1,NA
"230",32,"PIPO",24.8,NA,1,NA
"231",32,"PIPO",26.5,NA,1,NA
"232",32,"PIST",22.4,109,1,NA
"233",32,"PIST",23.1,NA,1,NA
"234",32,"PIST",23.8,112,1,NA
"235",32,"QUGA",12.7,NA,1,NA
"236",32,"QUGA",16.5,138,1,NA
"237",33,"PIST",18.9,100,1,NA
"238",33,"PIST",22.8,106,1,NA
"239",33,"PIST",25.5,82,1,NA
"240",33,"QUGA",12.7,NA,1,NA
"241",33,"QUGA",16.2,148,1,NA
"242",33,"QUGA",17.5,NA,1,NA
"243",33,"QUGA",17.8,NA,1,NA
"244",33,"QUGA",21.4,NA,1,NA
"245",33,"QUGA",21.4,NA,1,NA
"246",34,"QUGA",12.8,105,1,NA
"247",34,"QUGA",13.4,NA,1,NA
"248",35,"PIST",16.7,NA,1,NA
"249",35,"PIST",20.5,99,1,NA
"250",35,"PIST",20.9,NA,1,NA
"251",35,"PIST",22,110,1,NA
"252",35,"QUGA",12.3,123,1,NA
"253",35,"QUGA",14.5,122,1,NA
"254",35,"QUGA",15,NA,1,NA
"255",35,"QUGA",15.1,NA,1,NA
"256",35,"QUGA",15.1,NA,1,NA
"257",35,"QUGA",15.2,124,1,NA
"258",35,"QUGA",15.5,NA,1,NA
"259",36,"PIED",21.4,93,1,NA
"260",37,"PIST",17.5,NA,1,NA
"261",37,"PIST",21,112,1,NA
"262",37,"PSME",24.2,NA,1,NA
"263",37,"PSME",26.5,110,1,NA
"264",37,"PSME",29,106,1,NA
"265",38,"PIPO",24.9,102,1,NA
"266",38,"PIST",16.7,NA,1,NA
"267",38,"PIST",17.7,113,1,NA
"268",38,"PIST",18.1,NA,1,NA
"269",38,"QUGA",12,130,1,NA
"270",39,"PIST",21.1,104,1,NA
"271",39,"PIST",21.2,NA,1,NA
"272",39,"PSME",22,NA,1,NA
"273",39,"PSME",24,NA,1,NA
"274",39,"PSME",24,NA,1,NA
"275",39,"QUGA",11.4,91,1,NA
"276",39,"QUGA",11.7,96,1,NA
"277",39,"QUGA",15.8,123,1,NA
"278",39,"QUGA",19.7,NA,1,NA
"279",40,"PIPO",28.6,92,1,NA
"280",41,"PIED",19.3,108,1,NA
"281",41,"PIPO",26,NA,1,NA
"282",41,"PIPO",27.5,NA,1,NA
"283",42,"PIST",25,113,1,NA
"284",42,"PIST",25.3,NA,1,NA
"285",42,"PSME",21,NA,1,NA
"286",42,"PSME",23.1,NA,1,NA
"287",43,"PIPO",24.8,NA,1,NA
"288",43,"PIST",16.8,117,1,NA
"289",43,"PIST",17,NA,1,NA
"290",43,"PIST",17,NA,1,NA
"291",43,"PIST",21.2,102,1,NA
"292",43,"PIST",24.3,NA,1,NA
"293",43,"QUGA",11.3,107,1,NA
"294",43,"QUGA",12.4,108,1,NA
"295",43,"QUGA",12.8,151,1,NA
"296",44,"PSME",23.7,NA,1,NA
"297",44,"PSME",28.7,NA,1,NA
"298",45,"PIST",17.3,NA,1,NA
"299",45,"PSME",22.4,NA,1,NA
"300",45,"PSME",31,NA,1,NA
"301",45,"PSME",31,NA,1,NA
"302",45,"PSME",31.1,NA,1,NA
"303",45,"PSME",31.3,103,1,NA
"304",45,"PSME",31.5,107,1,NA
"305",45,"QUGA",12.1,133,1,NA
"306",45,"QUGA",12.2,86,1,NA
"307",45,"QUGA",12.9,NA,1,NA
"308",45,"QUGA",13,95,1,NA
"309",45,"QUGA",13.5,NA,1,NA
"310",45,"QUGA",13.8,NA,1,NA
"311",45,"QUGA",15.6,NA,1,NA
"312",46,"PIST",16.4,NA,1,NA
"313",46,"PIST",16.5,81,1,NA
"314",46,"PIST",16.7,NA,1,NA
"315",46,"PIST",17.3,NA,1,NA
"316",46,"PIST",20.8,101,1,NA
"317",46,"PIST",22,NA,1,NA
"318",46,"QUGA",13.8,113,1,NA
"319",46,"QUGA",14,NA,1,NA
"320",47,"PSME",21.2,NA,1,NA
"321",47,"PSME",21.2,NA,1,NA
"322",47,"QUGA",11.3,134,1,NA
"323",47,"QUGA",12,112,1,NA
"324",47,"QUGA",12.8,NA,1,NA
"325",47,"QUGA",13.4,NA,1,NA
"326",47,"QUGA",13.6,NA,1,NA
"327",47,"QUGA",13.9,140,1,NA
"328",47,"QUGA",14,126,1,NA
"329",47,"QUGA",14.1,NA,1,NA
"330",47,"QUGA",14.2,141,1,NA
"331",47,"QUGA",21.2,NA,1,NA
"332",48,"PSME",21.7,NA,1,NA
"333",48,"QUGA",12.6,NA,1,NA
"334",48,"QUGA",13,NA,1,NA
"335",48,"QUGA",13.2,NA,1,NA
"336",48,"QUGA",13.3,NA,1,NA
"337",48,"QUGA",14.2,NA,1,NA
"338",48,"QUGA",14.5,NA,1,NA
"339",48,"QUGA",15.5,NA,1,NA
"340",48,"QUGA",15.7,121,1,NA
"341",48,"QUGA",16,NA,1,NA
"342",48,"QUGA",18.5,NA,1,NA
"343",49,"PIPO",25.2,NA,1,NA
"344",49,"QUGA",11.8,83,1,NA
"345",49,"QUGA",12.3,NA,1,NA
"346",49,"QUGA",13.7,89,1,NA
"347",49,"QUGA",17,NA,1,NA
"348",50,"PIST",17,90,1,NA
"349",50,"PIST",17.6,98,1,NA
"350",50,"PIST",18.8,NA,1,NA
"351",50,"PIST",22.2,137,1,NA
"352",50,"PIST",22.5,NA,1,NA
"353",50,"PIST",23.8,120,1,NA
"354",50,"PIST",24.4,NA,1,NA
"355",50,"QUGA",13.9,128,1,NA
"356",50,"QUGA",17.5,122,1,NA
"357",51,"PIPO",32.5,115,1,NA
"358",51,"PIPO",32.9,90,1,NA
"359",51,"PIST",17.5,98,1,NA
"360",51,"PIST",21.7,89,1,NA
"361",51,"PIST",25.9,93,1,NA
"362",51,"PSME",25.6,81,1,NA
"363",51,"QUGA",12.4,120,1,NA
"364",51,"QUGA",12.9,NA,1,NA
"365",51,"QUGA",13.1,95,1,NA
"366",51,"QUGA",13.3,NA,1,NA
"367",51,"QUGA",13.5,NA,1,NA
"368",51,"QUGA",13.5,NA,1,NA
"369",51,"QUGA",13.6,NA,1,NA
"370",51,"QUGA",13.9,NA,1,NA
"371",51,"QUGA",14.3,NA,1,NA
"372",51,"QUGA",14.5,NA,1,NA
"373",51,"QUGA",16.3,92,1,NA
"374",51,"QUGA",16.4,NA,1,NA
"375",53,"PIED",19,87,1,NA
"376",53,"PIED",21.2,105,1,NA
"377",54,"PSME",27.5,107,1,NA
"378",54,"PSME",31.1,94,1,NA
"379",55,"PIED",23.1,204,1,NA
"380",57,"PIPO",32.3,119,1,NA
"381",58,"PIPO",28.8,106,1,NA
"382",58,"PIPO",29.1,114,1,NA
"383",58,"QUGA",12.6,NA,1,NA
"384",59,"PIST",21.1,110,1,NA
"385",59,"PSME",26.9,NA,1,NA
"386",59,"PSME",31.2,107,1,NA
"387",59,"QUGA",13.1,NA,1,NA
"388",59,"QUGA",13.1,NA,1,NA
"389",60,"PSME",21.9,90,1,NA
"390",60,"PSME",28.7,109,1,NA
"391",60,"PSME",28.7,109,1,NA
"392",60,"PSME",28.7,NA,1,NA
"393",60,"PSME",29.6,115,1,NA
"394",60,"PSME",30,NA,1,NA
"395",60,"PSME",31,113,1,NA
"396",60,"QUGA",11.3,130,1,NA
"397",60,"QUGA",12.5,NA,1,NA
"398",60,"QUGA",13.1,NA,1,NA
"399",60,"QUGA",13.8,NA,1,NA
"400",60,"QUGA",13.8,NA,1,NA
"401",60,"QUGA",14.3,NA,1,NA
"402",60,"QUGA",14.6,NA,1,NA
"403",60,"QUGA",15.2,NA,1,NA
"404",60,"QUGA",18.2,115,1,NA
"405",60,"QUGA",20.7,NA,1,NA
"406",61,"PSME",27.4,86,1,NA
"407",61,"PSME",28.5,NA,1,NA
"408",61,"QUGA",12.8,NA,1,NA
"409",61,"QUGA",13.9,NA,1,NA
"410",61,"QUGA",14.2,NA,1,NA
"411",61,"QUGA",14.5,NA,1,NA
"412",61,"QUGA",15,110,1,NA
"413",61,"QUGA",15.3,96,1,NA
"414",61,"QUGA",15.4,NA,1,NA
"415",62,"PIPO",23.5,NA,1,NA
"416",62,"PIPO",31,107,1,NA
"417",62,"PIST",19.4,NA,1,NA
"418",62,"PIST",21.7,119,1,NA
"419",62,"PIST",22.4,152,1,NA
"420",63,"PIST",16.5,114,1,NA
"421",63,"PIST",17,NA,1,NA
"422",63,"QUGA",13.5,NA,1,NA
"423",64,"PIPO",30.3,115,1,NA
"424",64,"PSME",21.3,103,1,NA
"425",64,"PSME",21.5,NA,1,NA
"426",64,"PSME",22.3,107,1,NA
"427",64,"PSME",25.3,108,1,NA
"428",64,"PSME",29,106,1,NA
"429",64,"PSME",29,91,1,NA
"430",64,"PSME",29,106,1,NA
"431",64,"PSME",29.1,NA,1,NA
"432",64,"PSME",29.8,NA,1,NA
"433",65,"PSME",20.8,NA,1,NA
"434",65,"PSME",21.3,90,1,NA
"435",65,"PSME",22.3,NA,1,NA
"436",65,"PSME",22.7,NA,1,NA
"437",65,"PSME",23.2,NA,1,NA
"438",65,"PSME",23.3,91,1,NA
"439",65,"PSME",23.4,93,1,NA
"440",65,"PSME",23.5,NA,1,NA
"441",65,"PSME",23.6,91,1,NA
"442",65,"PSME",24.6,NA,1,NA
"443",65,"PSME",25.9,111,1,NA
"444",66,"PSME",23.5,NA,1,NA
"445",66,"PSME",23.5,NA,1,NA
"446",66,"PSME",23.5,NA,1,NA
"447",66,"QUGA",12.4,NA,1,NA
"448",66,"QUGA",13.6,NA,1,NA
"449",66,"QUGA",14.7,NA,1,NA
"450",68,"PIST",16.2,NA,1,NA
"451",68,"PIST",21.9,107,1,NA
"452",68,"PIST",22.8,NA,1,NA
"453",68,"PSME",21.8,NA,1,NA
"454",68,"PSME",27.2,91,1,NA
"455",68,"QUGA",15,NA,1,NA
"456",68,"QUGA",17.2,120,1,NA
"457",69,"PIST",24.3,NA,1,NA
"458",69,"PIST",25.3,150,1,NA
"459",70,"PIST",16.7,112,1,NA
"460",70,"PSME",31.2,99,1,NA
"461",70,"QUGA",13.5,NA,1,NA
"462",70,"QUGA",13.5,NA,1,NA
"463",70,"QUGA",18,142,1,NA
"464",72,"PIST",21.9,102,1,NA
"465",72,"PSME",22.9,106,1,NA
"466",72,"PSME",23,NA,1,NA
"467",72,"PSME",25.4,108,1,NA
"468",72,"PSME",25.9,NA,1,NA
"469",72,"PSME",26.1,NA,1,NA
"470",72,"PSME",27,111,1,NA
"471",72,"PSME",27.5,NA,1,NA
"472",72,"PSME",28.5,152,1,NA
"473",72,"PSME",28.8,NA,1,NA
"474",72,"PSME",30.1,NA,1,NA
"475",73,"PSME",25.6,107,1,NA
"476",73,"QUGA",16,NA,1,NA
"477",73,"QUGA",18.3,171,1,NA
"478",74,"PIST",20.6,108,1,NA
"479",74,"PIST",25.5,88,1,NA
"480",75,"PIST",18,NA,1,NA
"481",75,"PIST",18,NA,1,NA
"482",75,"PIST",23.5,140,1,NA
"483",75,"PIST",23.6,158,1,NA
"484",75,"PIST",24.2,NA,1,NA
"485",75,"PIST",24.5,NA,1,NA
"486",75,"PSME",22.2,NA,1,NA
"487",75,"PSME",22.2,NA,1,NA
"488",75,"PSME",22.6,146,1,NA
"489",75,"PSME",23,NA,1,NA
"490",75,"PSME",23.2,NA,1,NA
"491",75,"PSME",25,135,1,NA
"492",75,"PSME",25.7,NA,1,NA
"493",75,"PSME",25.9,NA,1,NA
"494",75,"PSME",26.8,NA,1,NA
"495",75,"PSME",30.6,NA,1,NA
"496",75,"QUGA",13.1,126,1,NA
"497",75,"QUGA",13.2,NA,1,NA
"498",75,"QUGA",13.6,NA,1,NA
"499",75,"QUGA",14.1,NA,1,NA
"500",75,"QUGA",14.1,NA,1,NA
"501",75,"QUGA",14.2,NA,1,NA
"502",75,"QUGA",14.7,NA,1,NA
"503",75,"QUGA",17.2,199,1,NA
"504",76,"PIST",16.8,95,1,NA
"505",76,"PIST",21.4,99,1,NA
"506",76,"QUGA",13.3,93,1,NA
"507",77,"PIST",16.4,NA,1,NA
"508",77,"PIST",16.5,NA,1,NA
"509",77,"PIST",17.1,NA,1,NA
"510",77,"PIST",17.3,NA,1,NA
"511",77,"PIST",17.4,137,1,NA
"512",77,"PIST",17.7,147,1,NA
"513",77,"PIST",18.3,NA,1,NA
"514",77,"PIST",18.6,NA,1,NA
"515",77,"PIST",19.2,NA,1,NA
"516",77,"PIST",19.3,NA,1,NA
"517",77,"PIST",19.6,147,1,NA
"518",77,"PIST",19.7,NA,1,NA
"519",77,"PIST",19.8,NA,1,NA
"520",77,"PIST",22,157,1,NA
"521",77,"PIST",22.9,127,1,NA
"522",77,"PIST",23.4,166,1,NA
"523",77,"PIST",23.7,NA,1,NA
"524",77,"PIST",24.2,157,1,NA
"525",77,"PIST",24.6,NA,1,NA
"526",77,"PIST",25.6,NA,1,NA
"527",77,"PIST",26.5,156,1,NA
"528",77,"QUGA",13.5,NA,1,NA
"529",78,"PIST",19.4,88,1,NA
"530",78,"PIST",23,108,1,NA
"531",78,"PIST",23.4,NA,1,NA
"532",78,"PIST",23.7,109,1,NA
"533",78,"PIST",24.4,117,1,NA
"534",78,"PIST",24.7,NA,1,NA
"535",78,"PSME",29.4,107,1,NA
"536",78,"QUGA",11.3,96,1,NA
"537",78,"QUGA",12.5,106,1,NA
"538",78,"QUGA",12.6,121,1,NA
"539",78,"QUGA",12.8,NA,1,NA
"540",78,"QUGA",13,117,1,NA
"541",78,"QUGA",14.6,NA,1,NA
"542",78,"QUGA",14.9,NA,1,NA
"543",78,"QUGA",15,NA,1,NA
"544",79,"PIST",19.8,181,1,NA
"545",79,"PIST",27.1,203,1,NA
"546",79,"PSME",22.1,NA,1,NA
"547",80,"PIST",17,NA,1,NA
"548",80,"PIST",19,116,1,NA
"549",80,"PIST",21.8,113,1,NA
"550",80,"PSME",23.1,103,1,NA
"551",80,"QUGA",12.2,NA,1,NA
"552",80,"QUGA",18.2,134,1,NA
"553",80,"QUGA",19.9,NA,1,NA
"554",81,"PIPO",27.9,136,1,NA
"555",81,"PIPO",29.9,NA,1,NA
"556",81,"PIST",21.3,135,1,NA
"557",81,"PIST",24.8,148,1,NA
"558",81,"PIST",25.4,203,1,NA
"559",81,"PSME",23,83,1,NA
"560",81,"QUGA",16,NA,1,NA
"561",82,"PIST",16.7,139,1,NA
"562",82,"PIST",19.1,145,1,NA
"563",82,"PIST",20.5,NA,1,NA
"564",82,"PIST",20.7,NA,1,NA
"565",82,"PIST",21.1,114,1,NA
"566",82,"PIST",21.3,NA,1,NA
"567",82,"PIST",22.1,139,1,NA
"568",82,"PIST",22.2,NA,1,NA
"569",82,"PIST",22.5,NA,1,NA
"570",82,"PIST",22.6,138,1,NA
"571",82,"PIST",23.8,NA,1,NA
"572",82,"PIST",24.5,NA,1,NA
"573",82,"PIST",24.6,130,1,NA
"574",82,"PIST",24.8,NA,1,NA
"575",82,"PIST",24.9,138,1,NA
"576",82,"PIST",25,NA,1,NA
"577",82,"PIST",25.2,135,1,NA
"578",82,"PIST",25.3,NA,1,NA
"579",82,"PIST",26.9,143,1,NA
"580",82,"PSME",23.9,103,1,NA
"581",82,"PSME",24,NA,1,NA
"582",82,"PSME",28.3,166,1,NA
"583",82,"QUGA",16,NA,1,NA
"584",83,"PIPO",30.5,NA,1,NA
"585",83,"PIPO",30.5,NA,1,NA
"586",84,"PIST",23.2,NA,1,NA
"587",84,"PIST",23.2,NA,1,NA
"588",84,"PIST",23.3,194,1,NA
"589",84,"PIST",23.6,199,1,NA
"590",84,"QUGA",17.8,144,1,NA
"591",85,"PSME",22.4,94,1,NA
"592",85,"PSME",25.6,96,1,NA
"593",85,"PSME",25.8,NA,1,NA
"594",85,"PSME",26.1,96,1,NA
"595",85,"PSME",26.5,99,1,NA
"596",85,"PSME",27,NA,1,NA
"597",85,"PSME",29.6,93,1,NA
"598",85,"PSME",30.3,117,1,NA
"599",85,"QUGA",13.9,NA,1,NA
"600",85,"QUGA",13.9,NA,1,NA
"601",85,"QUGA",15.4,166,1,NA
"602",85,"QUGA",17.1,NA,1,NA
"603",85,"QUGA",18.6,194,1,NA
"604",85,"QUGA",18.8,NA,1,NA
"605",85,"QUGA",19.3,NA,1,NA
"606",85,"QUGA",20.1,NA,1,NA
"607",86,"PIPO",28.1,119,1,NA
"608",86,"PIST",19.6,NA,1,NA
"609",86,"PIST",19.6,NA,1,NA
"610",86,"PSME",22,NA,1,NA
"611",86,"PSME",22.4,NA,1,NA
"612",86,"QUGA",15.3,NA,1,NA
"613",86,"QUGA",15.3,NA,1,NA
"614",88,"PIST",16.2,NA,1,NA
"615",88,"PIST",17,96,1,NA
"616",88,"PIST",17.4,NA,1,NA
"617",88,"PIST",17.9,81,1,NA
"618",88,"PIST",18.5,110,1,NA
"619",88,"PIST",19.2,NA,1,NA
"620",88,"PIST",19.3,NA,1,NA
"621",88,"PIST",21.9,121,1,NA
"622",88,"PSME",21.5,87,1,NA
"623",88,"PSME",28.2,119,1,NA
"624",88,"PSME",28.5,NA,1,NA
"625",88,"PSME",28.8,112,1,NA
"626",88,"QUGA",11.8,132,1,NA
"627",88,"QUGA",12.1,NA,1,NA
"628",88,"QUGA",13.1,NA,1,NA
"629",88,"QUGA",21.5,NA,1,NA
"630",89,"PIST",17.2,122,1,NA
"631",89,"PIST",17.3,NA,1,NA
"632",89,"PIST",17.8,NA,1,NA
"633",89,"PIST",17.9,130,1,NA
"634",89,"PIST",18,NA,1,NA
"635",89,"PIST",23.6,126,1,NA
"636",89,"PSME",25.5,110,1,NA
"637",89,"PSME",27.8,123,1,NA
"638",90,"PIPO",28.5,108,1,NA
"639",90,"PIST",17.5,104,1,NA
"640",90,"PIST",18.9,NA,1,NA
"641",90,"PIST",19.5,106,1,NA
"642",90,"PIST",20.4,NA,1,NA
"643",90,"PIST",20.5,NA,1,NA
