Plot no.,Species,Dbh,Status,Decay Class,Con Class (Fule),per ha conversion,Annual Growth to Subtract,25% Death Date,25% 1922 DBH (dib),25% 1922 DBH (dob),25% 1922 Size bin ,25% 1922 BA (m²),25% 1922 Density (ha-1),50% Death Date,50% 1922 DBH (dib),50% 1922 DBH (dob),50% 1922 Size bin,50% 1922 BA (m²),50% 1922 Density (ha-1),75% Death Date,75% 1922 DBH (dib),75% 1922 DBH (dob),75% 1922 Size bin,75% 1922 BA (m²),75% 1922 Density (ha-1)
77,PIST,45,4,4,5,25,0.136585366,1986,42.54146341,42.54146341,4,0.142139816,25,1995,43.77073171,43.77073171,4,0.150472976,25,1998,44.1804878,44.1804878,4,0.153303444,25
77,PSME,9,4,5,6,25,0.190243902,1947,-1.843902439,-2.440344878,sap,0,0,1956,-0.131707317,-0.426974634,sap,0,0,1982,4.814634146,5.389428293,1,0.002281268,25
77,PSME,19.4,2,1,3,25,0.190243902,2004,19.4,19.4,2,0.029559314,25,2004,19.4,19.4,2,0.029559314,25,2004,19.4,19.4,2,0.029559314,25
77,PSME,31,4,6,8,25,0.190243902,1908,12.73658537,14.70485073,0,0.016982911,0,1963,23.2,27.00878,3,0.057292903,25,1985,27.38536585,31.93035171,3,0.08007525,25
77,PSME,38,4,5,6,25,0.190243902,1947,27.15609756,31.66075512,3,0.078728764,25,1956,28.86829268,33.67412537,3,0.089060175,25,1982,33.81463415,39.49052829,4,0.122483273,25
77,QUGA,5.6,2,3,4,25,0.075609756,1996,4.995121951,4.995121951,sap,0.001959671,0,2000,5.297560976,5.297560976,1,0.002204159,25,2002,5.448780488,5.448780488,1,0.00233179,25
78,PIST,6.6,4,6,8,25,0.136585366,1922,-4.6,-4.92712,sap,0,0,1987,4.27804878,5.062460488,1,0.002012863,25,1995,5.370731707,6.291947317,1,0.003109289,25
78,PIST,45,4,6,8,25,0.136585366,1922,33.8,38.28056,4,0.115092616,25,1987,42.67804878,48.27014049,5,0.182998708,25,1995,43.77073171,49.49962732,5,0.192439737,25
78,PSME,7.2,2,1,3,25,0.190243902,2004,7.2,7.2,1,0.004071514,25,2004,7.2,7.2,1,0.004071514,25,2004,7.2,7.2,1,0.004071514,25
78,PSME,10.1,2,2,3,25,0.190243902,2004,10.1,10.1,1,0.008011865,25,2004,10.1,10.1,1,0.008011865,25,2004,10.1,10.1,1,0.008011865,25
78,PSME,13,4,4,5,25,0.190243902,1986,9.575609756,9.575609756,1,0.007201513,25,1995,11.28780488,11.28780488,1,0.010007138,25,1998,11.85853659,11.85853659,1,0.011044679,25
78,PSME,35.4,2,1,3,25,0.190243902,2004,35.4,35.4,3,0.098423186,25,2004,35.4,35.4,3,0.098423186,25,2004,35.4,35.4,3,0.098423186,25
78,QUGA,5.1,3,4,5,25,0.075609756,1986,3.73902439,3.73902439,sap,0.001098013,0,1995,4.419512195,4.419512195,sap,0.00153405,0,1998,4.646341463,4.646341463,sap,0.00169556,0
78,QUGA,5.3,2,3,4,25,0.075609756,1996,4.695121951,4.695121951,sap,0.001731349,0,2000,4.997560976,4.997560976,sap,0.001961585,0,2002,5.148780488,5.148780488,1,0.002082091,25
78,QUGA,6,4,4,5,25,0.075609756,1986,4.63902439,4.63902439,sap,0.001690224,0,1995,5.319512195,5.319512195,1,0.002222463,25,1998,5.546341463,5.546341463,1,0.00241604,25
78,QUGA,6,4,3,4,25,0.075609756,1996,5.395121951,5.395121951,1,0.002286091,25,2000,5.697560976,5.697560976,1,0.002549581,25,2002,5.848780488,5.848780488,1,0.002686715,25
78,QUGA,6.4,3,4,5,25,0.075609756,1986,5.03902439,5.03902439,1,0.001994269,25,1995,5.719512195,5.719512195,1,0.002569265,25,1998,5.946341463,5.946341463,1,0.002777094,25
78,QUGA,6.5,2,2,3,25,0.075609756,2004,6.5,6.5,1,0.003318315,25,2004,6.5,6.5,1,0.003318315,25,2004,6.5,6.5,1,0.003318315,25
78,QUGA,7.5,2,3,4,25,0.075609756,1996,6.895121951,6.895121951,1,0.003734004,25,2000,7.197560976,7.197560976,1,0.004068756,25,2002,7.348780488,7.348780488,1,0.004241519,25
78,QUGA,8.8,4,3,4,25,0.075609756,1996,8.195121951,8.195121951,1,0.005274748,25,2000,8.497560976,8.497560976,1,0.005671259,25,2002,8.648780488,8.648780488,1,0.005874902,25
78,QUGA,8.9,2,3,4,25,0.075609756,1996,8.295121951,8.295121951,1,0.005404263,25,2000,8.597560976,8.597560976,1,0.005805524,25,2002,8.748780488,8.748780488,1,0.006011543,25
78,QUGA,9.1,2,3,4,25,0.075609756,1996,8.495121951,8.495121951,1,0.005668004,25,2000,8.797560976,8.797560976,1,0.006078767,25,2002,8.948780488,8.948780488,1,0.006289536,25
78,QUGA,9.4,2,3,4,25,0.075609756,1996,8.795121951,8.795121951,1,0.006075397,25,2000,9.097560976,9.097560976,1,0.006500411,25,2002,9.248780488,9.248780488,1,0.006718307,25
79,PIPO,40,4,5,6,25,0.207317073,1944,27.56097561,31.1132,3,0.076029172,25,1979,34.81707317,39.11595,4,0.12017072,25,1991,37.30487805,41.85975,4,0.137620825,25
79,PIST,10.4,3,4,5,25,0.136585366,1986,7.941463415,7.941463415,1,0.00495327,25,1995,9.170731707,9.170731707,1,0.006605396,25,1998,9.580487805,9.580487805,1,0.007208853,25
79,PSME,7,4,3,4,25,0.190243902,1996,5.47804878,5.47804878,1,0.002356908,25,2000,6.23902439,6.23902439,1,0.003057203,25,2002,6.619512195,6.619512195,1,0.003441461,25
79,PSME,20.3,4,6,8,25,0.190243902,1908,2.036585366,2.122720732,0,0.000353897,0,1963,12.5,14.42665,1,0.016346391,25,1985,16.68536585,19.34822171,2,0.029401738,25
79,PSME,30,4,6,8,25,0.190243902,1908,11.73658537,13.52895073,0,0.014375373,0,1963,22.2,25.83288,2,0.052412702,25,1985,26.38536585,30.75445171,3,0.074285983,25
79,QUGA,8.8,2,4,5,25,0.075609756,1986,7.43902439,7.43902439,1,0.004346332,25,1995,8.119512195,8.119512195,1,0.005177866,25,1998,8.346341463,8.346341463,1,0.005471208,25
80,PIST,11.4,2,6,7,25,0.136585366,1922,0.2,0.47384,sap,1.76341E-05,0,1976,7.575609756,8.772876098,1,0.006044702,25,1990,9.487804878,10.92447805,1,0.009373295,25
80,PIST,12.5,4,5,6,25,0.136585366,1954,5.670731707,6.629507317,1,0.003451862,25,1976,8.675609756,10.0105961,1,0.007870653,25,1990,10.58780488,12.16219805,1,0.011617563,25
80,PSME,6.4,4,6,8,25,0.190243902,1908,-11.86341463,-14.22228927,0,0,0,1963,-1.4,-1.91836,sap,0,0,1985,2.785365854,3.003211707,sap,0.000708374,0
80,PSME,6.9,2,6,7,25,0.190243902,1908,-11.36341463,-13.63433927,0,0,0,1956,-2.231707317,-2.896364634,sap,0,0,1982,2.714634146,2.920038293,sap,0.000669681,0
80,PSME,10.4,4,6,8,25,0.190243902,1908,-7.863414634,-9.518689268,0,0,0,1963,2.6,2.78524,sap,0.000609279,0,1985,6.785365854,7.706811707,1,0.004664879,25
80,PSME,51.1,3,3,4,25,0.190243902,1996,49.57804878,49.57804878,5,0.193049979,25,2000,50.33902439,50.33902439,5,0.199021725,25,2002,50.7195122,50.7195122,5,0.202041709,25
80,QUGA,6,2,2,3,25,0.075609756,2004,6,6,1,0.00282744,25,2004,6,6,1,0.00282744,25,2004,6,6,1,0.00282744,25
80,QUGA,8.5,2,2,3,25,0.075609756,2004,8.5,8.5,1,0.005674515,25,2004,8.5,8.5,1,0.005674515,25,2004,8.5,8.5,1,0.005674515,25
80,QUGA,8.6,4,5,6,25,0.075609756,1969,5.953658537,5.953658537,1,0.002783933,25,1956,4.970731707,4.970731707,sap,0.00194058,0,1982,6.936585366,6.936585366,1,0.003779048,25
80,QUGA,13,3,4,5,25,0.075609756,1986,11.63902439,11.63902439,1,0.010639569,25,1995,12.3195122,12.3195122,1,0.011920046,25,1998,12.54634146,12.54634146,1,0.012363035,25
80,QUGA,15.5,3,6,7,25,0.075609756,1952,11.56829268,11.56829268,1,0.010510647,25,1956,11.87073171,11.87073171,1,0.011067407,25,1982,13.83658537,13.83658537,1,0.015036569,25
80,QUGA,15.5,3,4,5,25,0.075609756,1986,14.13902439,14.13902439,1,0.015701089,25,1995,14.8195122,14.8195122,1,0.017248793,25,1998,15.04634146,15.04634146,1,0.017780858,25
80,QUGA,18.7,4,6,8,25,0.075609756,1952,14.76829268,14.76829268,1,0.017129768,25,1978,16.73414634,16.73414634,2,0.021993686,25,1991,17.71707317,17.71707317,2,0.024653288,25
81,PIST,21.8,2,5,6,25,0.136585366,1954,14.97073171,17.09386732,2,0.022949412,25,1979,18.38536585,20.93601366,2,0.034425391,25,1991,20.02439024,22.7802439,2,0.040757509,25
81,PIST,35.8,2,6,7,25,0.136585366,1922,24.6,27.92872,3,0.061262253,25,1976,31.97560976,36.2277561,4,0.103079847,25,1990,33.88780488,38.37935805,4,0.115687466,25
81,PSME,12.8,2,6,7,25,0.190243902,1908,-5.463414634,-6.696529268,0,0,0,1956,3.668292683,4.041445366,sap,0.001282816,0,1982,8.614634146,9.857848293,1,0.007632295,25
81,PSME,18.5,4,6,8,25,0.190243902,1908,0.236585366,0.006100732,0,2.92317E-09,0,1963,10.7,12.31003,1,0.011901703,25,1985,14.88536585,17.23160171,2,0.023320733,25
81,PSME,25.6,4,5,6,25,0.190243902,1947,14.75609756,17.07959512,2,0.022911105,25,1956,16.46829268,19.09296537,2,0.028631076,25,1982,21.41463415,24.90936829,2,0.048732234,25
81,PSME,35,3,5,6,25,0.190243902,1947,24.15609756,28.13305512,3,0.062161959,25,1963,27.2,31.71238,3,0.078985718,25,1985,31.38536585,36.63395171,4,0.105404326,25
82,PIST,6.5,2,4,5,25,0.136585366,1986,4.041463415,4.041463415,sap,0.001282827,0,1995,5.270731707,5.270731707,1,0.002181889,25,1998,5.680487805,5.680487805,1,0.002534324,25
82,PIST,7.7,2,6,7,25,0.136585366,1922,-3.5,-3.6894,sap,0,0,1976,3.875609756,4.609636098,sap,0.001668876,0,1990,5.787804878,6.761238049,1,0.003590404,25
82,PIST,8.9,2,4,5,25,0.136585366,1986,6.441463415,6.441463415,1,0.003258817,25,1995,7.670731707,7.670731707,1,0.004621303,25,1998,8.080487805,8.080487805,1,0.005128213,25
82,PIST,15,2,5,6,25,0.136585366,1954,8.170731707,9.442507317,1,0.007002701,25,1979,11.58536585,13.28465366,1,0.013860898,25,1991,13.22439024,15.1288839,1,0.017976481,25
82,PIST,15.5,2,5,6,25,0.136585366,1954,8.670731707,10.00510732,1,0.007862025,25,1979,12.08536585,13.84725366,1,0.015059765,25,1991,13.72439024,15.6914839,1,0.019338328,25
82,PIST,16.5,2,5,6,25,0.136585366,1954,9.670731707,11.13030732,1,0.009729829,25,1979,13.08536585,14.97245366,1,0.017606655,25,1991,14.72439024,16.8166839,2,0.022211179,25
82,PSME,6,3,5,6,25,0.190243902,1947,-4.843902439,-5.968044878,sap,0,0,1963,-1.8,-2.38872,sap,0,0,1985,2.385365854,2.532851707,sap,0.000503861,0
82,PSME,55,3,6,7,25,0.190243902,1908,36.73658537,42.92645073,0,0.144724101,0,1969,48.34146341,56.57262683,6,0.251364294,25,1987,51.76585366,60.59936732,6,0.288421132,25
83,PIPO,24,4,6,8,25,0.207317073,1901,2.646341463,3.63485,0,0.001037681,0,1979,18.81707317,21.46955,2,0.036202351,25,1991,21.30487805,24.21335,2,0.046046927,25
83,PIPO,25.8,2,1,3,25,0.207317073,2004,25.8,25.8,2,0.052279366,25,2004,25.8,25.8,2,0.052279366,25,2004,25.8,25.8,2,0.052279366,25
83,PIPO,46.2,3,6,7,25,0.207317073,1901,24.84634146,28.11923,0,0.062100879,0,1979,41.01707317,45.95393,4,0.16585792,25,1991,43.50487805,48.69773,5,0.186255168,25
83,PSME,17,4,6,8,25,0.190243902,1908,-1.263414634,-1.757749268,0,0,0,1963,9.2,10.54618,1,0.008735369,25,1985,13.38536585,15.46775171,1,0.0187908,25
83,PSME,40,4,6,8,25,0.190243902,1908,21.73658537,25.28795073,0,0.050224795,0,1963,32.2,37.59188,4,0.110988757,25,1985,36.38536585,42.51345171,4,0.141952691,25
84,PIST,23.5,2,5,6,25,0.136585366,1954,16.67073171,19.00670732,2,0.028372962,25,1979,20.08536585,22.84885366,2,0.041003387,25,1991,21.72439024,24.6930839,2,0.047889639,25
84,PIST,23.8,2,5,6,25,0.136585366,1954,16.97073171,19.34426732,2,0.029389721,25,1979,20.38536585,23.18641366,2,0.042223872,25,1991,22.02439024,25.0306439,2,0.049207912,25
84,PIST,26,4,6,8,25,0.136585366,1922,14.8,16.90176,2,0.022436482,25,1953,19.03414634,21.66602146,2,0.036867971,25,1980,22.72195122,25.81553951,2,0.052342361,25
84,PIST,32,4,6,8,25,0.136585366,1922,20.8,23.65296,2,0.043940186,25,1987,29.67804878,33.64254049,3,0.088893184,25,1995,30.77073171,34.87202732,3,0.095509218,25
84,PIST,34.4,2,6,7,25,0.136585366,1922,23.2,26.35344,3,0.054546328,25,1976,30.57560976,34.6524761,3,0.094310369,25,1990,32.48780488,36.80407805,4,0.106385584,25
84,PIST,46,3,5,6,25,0.136585366,1954,39.17073171,44.32370732,4,0.15429898,25,1976,42.17560976,47.7047961,5,0.178737214,25,1990,44.08780488,49.85639805,5,0.19522377,25
84,PSME,6.3,4,6,8,25,0.190243902,1908,-11.96341463,-14.33987927,0,0,0,1963,-1.5,-2.03595,sap,0,0,1985,2.685365854,2.885621707,sap,0.000653988,0
84,PSME,33.3,2,2,3,25,0.190243902,2004,33.3,33.3,3,0.087092221,25,2004,33.3,33.3,3,0.087092221,25,2004,33.3,33.3,3,0.087092221,25
85,PSME,13.2,2,6,7,25,0.190243902,1908,-5.063414634,-6.226169268,0,0,0,1956,4.068292683,4.511805366,sap,0.001598791,0,1982,9.014634146,10.32820829,1,0.00837801,25
85,PSME,15,2,5,6,25,0.190243902,1947,4.156097561,4.615055122,sap,0.001672803,0,1963,7.2,8.19438,1,0.005273793,25,1985,11.38536585,13.11595171,1,0.013511094,25
85,PSME,20.7,2,6,7,25,0.190243902,1908,2.436585366,2.593080732,0,0.000528108,0,1956,11.56829268,13.33105537,1,0.013957896,25,1982,16.51463415,19.14745829,2,0.02879474,25
85,PSME,40.5,3,6,7,25,0.190243902,1908,22.23658537,25.87590073,0,0.052587418,0,1969,33.84146341,39.52207683,4,0.122679052,25,1987,37.26585366,43.54881732,4,0.14895107,25
85,QUGA,5.7,3,3,4,25,0.075609756,1996,5.095121951,5.095121951,1,0.002038919,25,2000,5.397560976,5.397560976,1,0.002288158,25,2002,5.548780488,5.548780488,1,0.002418165,25
85,QUGA,6.3,2,2,3,25,0.075609756,2004,6.3,6.3,1,0.003117253,25,2004,6.3,6.3,1,0.003117253,25,2004,6.3,6.3,1,0.003117253,25
85,QUGA,7,3,4,5,25,0.075609756,1986,5.63902439,5.63902439,1,0.002497462,25,1995,6.319512195,6.319512195,1,0.003136592,25,1998,6.546341463,6.546341463,1,0.003365799,25
85,QUGA,9.5,2,2,3,25,0.075609756,2004,9.5,9.5,1,0.007088235,25,2004,9.5,9.5,1,0.007088235,25,2004,9.5,9.5,1,0.007088235,25
85,QUGA,10,4,2,3,25,0.075609756,2004,10,10,1,0.007854,25,2004,10,10,1,0.007854,25,2004,10,10,1,0.007854,25
85,QUGA,10.8,3,4,5,25,0.075609756,1986,9.43902439,9.43902439,1,0.006997536,25,1995,10.1195122,10.1195122,1,0.008042852,25,1998,10.34634146,10.34634146,1,0.008407454,25
86,PIST,9.9,2,6,7,25,0.136585366,1922,-1.3,-1.21396,sap,0,0,1987,7.57804878,8.775620488,1,0.006048484,25,1995,8.670731707,10.00510732,1,0.007862025,25
86,PIST,14,2,5,6,25,0.136585366,1954,7.170731707,8.317307317,1,0.005433209,25,1979,10.58536585,12.15945366,1,0.011612321,25,1991,12.22439024,14.0036839,1,0.015401942,25
86,PIST,28,4,6,8,25,0.136585366,1922,16.8,19.15216,2,0.028808883,25,1953,21.03414634,23.91642146,2,0.044924504,25,1980,24.72195122,28.06593951,3,0.061865719,25
86,QUGA,11.5,2,4,5,25,0.075609756,1986,10.13902439,10.13902439,1,0.008073898,25,1995,10.8195122,10.8195122,1,0.009194037,25,1998,11.04634146,11.04634146,1,0.009583581,25
86,QUGA,15.8,2,5,6,25,0.075609756,1969,13.15365854,13.15365854,1,0.013588891,25,1963,12.7,12.7,1,0.012667717,25,1985,14.36341463,14.36341463,1,0.016203405,25
87,PIPO,30.6,2,1,3,25,0.207317073,2004,30.6,30.6,3,0.073541714,25,2004,30.6,30.6,3,0.073541714,25,2004,30.6,30.6,3,0.073541714,25
88,PIPO,19.8,3,4,5,25,0.207317073,1986,16.06829268,16.06829268,2,0.020278245,25,1995,17.93414634,17.93414634,2,0.025261103,25,1998,18.55609756,18.55609756,2,0.027043581,25
88,PIPO,24.1,3,3,4,25,0.207317073,1996,22.44146341,22.44146341,2,0.039554258,25,2000,23.27073171,23.27073171,2,0.042531527,25,2002,23.68536585,23.68536585,2,0.044060669,25
88,PIPO,31.9,2,1,3,25,0.207317073,2004,31.9,31.9,3,0.079923089,25,2004,31.9,31.9,3,0.079923089,25,2004,31.9,31.9,3,0.079923089,25
88,PIST,7.5,4,6,8,25,0.136585366,1922,-3.7,-3.91444,sap,0,0,1953,0.534146341,0.849821463,sap,5.67213E-05,0,1980,4.22195122,4.999339512,sap,0.001962981,0
88,PIST,11.3,2,2,3,25,0.136585366,2004,11.3,11.3,1,0.010028773,25,2004,11.3,11.3,1,0.010028773,25,2004,11.3,11.3,1,0.010028773,25
88,PIST,14.5,2,2,3,25,0.136585366,2004,14.5,14.5,1,0.016513035,25,2004,14.5,14.5,1,0.016513035,25,2004,14.5,14.5,1,0.016513035,25
88,PIST,31.5,2,6,7,25,0.136585366,1922,20.3,23.09036,2,0.041874757,25,1987,29.17804878,33.07994049,3,0.085944945,25,1995,30.27073171,34.30942732,3,0.092452324,25
88,PIST,33,4,6,8,25,0.136585366,1922,21.8,24.77816,2,0.0482202,25,1953,26.03414634,29.54242146,3,0.068546151,25,1980,29.72195122,33.69193951,3,0.089154429,25
88,PSME,21.8,4,6,8,25,0.190243902,1908,3.536585366,3.886570732,0,0.001186381,0,1963,14,16.1905,2,0.02058787,25,1985,18.18536585,21.11207171,2,0.035006815,25
88,QUGA,5.2,2,6,7,25,0.075609756,1952,1.268292683,1.268292683,sap,0.000126337,0,1956,1.570731707,1.570731707,sap,0.000193774,0,1982,3.536585366,3.536585366,sap,0.000982334,0
88,QUGA,5.5,2,2,3,25,0.075609756,2004,5.5,5.5,1,0.002375835,25,2004,5.5,5.5,1,0.002375835,25,2004,5.5,5.5,1,0.002375835,25
88,QUGA,6,4,4,5,25,0.075609756,1986,4.63902439,4.63902439,sap,0.001690224,0,1995,5.319512195,5.319512195,1,0.002222463,25,1998,5.546341463,5.546341463,1,0.00241604,25
88,QUGA,11.2,2,3,4,25,0.075609756,1996,10.59512195,10.59512195,1,0.008816634,25,2000,10.89756098,10.89756098,1,0.009327162,25,2002,11.04878049,11.04878049,1,0.009587814,25
89,PIST,23,4,5,6,25,0.136585366,1954,16.17073171,18.44410732,2,0.026718137,25,1976,19.17560976,21.8251961,2,0.03741168,25,1990,21.08780488,23.97679805,2,0.045151613,25
89,PIST,34.7,2,6,7,25,0.136585366,1922,23.5,26.691,3,0.055952641,25,1987,32.37804878,36.68058049,4,0.10567282,25,1995,33.47073171,37.91006732,4,0.112875583,25
89,PSME,5.3,2,3,4,25,0.190243902,1996,3.77804878,3.77804878,sap,0.001121053,0,2000,4.53902439,4.53902439,sap,0.001618139,0,2002,4.919512195,4.919512195,sap,0.001900794,0
89,PSME,8,4,4,5,25,0.190243902,1986,4.575609756,4.575609756,sap,0.00164433,0,1995,6.287804878,6.287804878,1,0.003105196,25,1998,6.858536585,6.858536585,1,0.003694484,25
89,PSME,16.8,2,1,3,25,0.190243902,2004,16.8,16.8,2,0.02216713,25,2004,16.8,16.8,2,0.02216713,25,2004,16.8,16.8,2,0.02216713,25
89,PSME,20.4,2,3,4,25,0.190243902,1996,18.87804878,18.87804878,2,0.027990142,25,2000,19.63902439,19.63902439,2,0.030292193,25,2002,20.0195122,20.0195122,2,0.031477329,25
89,PSME,53,3,5,6,25,0.190243902,1947,42.15609756,49.29925512,5,0.190884916,25,1963,45.2,52.87858,5,0.219609167,25,1985,49.38536585,57.80015171,6,0.262390951,25
89,PSME,55,3,4,5,25,0.190243902,1986,51.57560976,51.57560976,5,0.208919818,25,1995,53.28780488,53.28780488,5,0.22302141,25,1998,53.85853659,53.85853659,5,0.227824274,25
89,PSME,80,4,5,6,25,0.190243902,1947,69.15609756,81.04855512,8,0.515918915,25,1956,70.86829268,83.06192537,8,0.541869722,25,1982,75.81463415,88.87832829,9,0.620415518,25
90,PIPO,37.7,4,6,8,25,0.207317073,1901,16.34634146,18.74458,0,0.027595758,0,1979,32.51707317,36.57928,4,0.105089954,25,1991,35.00487805,39.32308,4,0.121446765,25
90,PIPO,68,4,6,8,25,0.207317073,1901,46.64634146,52.16245,0,0.21370115,0,1979,62.81707317,69.99715,7,0.384814663,25,1991,65.30487805,72.74095,7,0.415574446,25
90,PIST,25.5,3,6,7,25,0.136585366,1922,14.3,16.33916,2,0.020967678,25,1987,23.17804878,26.32874049,3,0.05444413,25,1995,24.27073171,27.55822732,3,0.059647666,25
90,PIST,28,4,6,8,25,0.136585366,1922,16.8,19.15216,2,0.028808883,25,1953,21.03414634,23.91642146,2,0.044924504,25,1980,24.72195122,28.06593951,3,0.061865719,25
90,PSME,8,2,1,3,25,0.190243902,2004,8,8,1,0.00502656,25,2004,8,8,1,0.00502656,25,2004,8,8,1,0.00502656,25
90,PSME,11.1,3,6,7,25,0.190243902,1908,-7.163414634,-8.695559268,0,0,0,1953,1.397560976,1.371291951,sap,0.00014769,0,1980,6.534146341,7.411402683,1,0.004314115,25
90,PSME,11.3,3,3,4,25,0.190243902,1996,9.77804878,9.77804878,1,0.007509228,25,2000,10.53902439,10.53902439,1,0.008723519,25,2002,10.9195122,10.9195122,1,0.009364776,25
90,PSME,23.5,4,5,6,25,0.190243902,1947,12.65609756,14.61020512,1,0.016764999,25,1956,14.36829268,16.62357537,2,0.021703999,25,1982,19.31463415,22.43997829,2,0.039549023,25
90,PSME,26.6,3,6,7,25,0.190243902,1908,8.336585366,9.530890732,0,0.007134407,0,1969,19.94146341,23.17706683,2,0.042189837,25,1987,23.36585366,27.20380732,3,0.058123302,25
90,QUGA,6.2,3,3,4,25,0.075609756,1996,5.595121951,5.595121951,1,0.002458725,25,2000,5.897560976,5.897560976,1,0.002731717,25,2002,6.048780488,6.048780488,1,0.002873602,25
90,QUGA,6.8,3,3,4,25,0.075609756,1996,6.195121951,6.195121951,1,0.003014329,25,2000,6.497560976,6.497560976,1,0.003315825,25,2002,6.648780488,6.648780488,1,0.003471961,25
91,PIED,9.1,2,2,3,25,0.102439024,2004,9.1,9.1,1,0.006503897,25,2004,9.1,9.1,1,0.006503897,25,2004,9.1,9.1,1,0.006503897,25
91,PIED,9.1,2,2,3,25,0.102439024,2004,9.1,9.1,1,0.006503897,25,2004,9.1,9.1,1,0.006503897,25,2004,9.1,9.1,1,0.006503897,25
91,PIPO,10.8,2,6,7,25,0.207317073,1901,-10.55365854,-10.92343,0,0,0,1979,5.617073171,6.91127,1,0.003751514,25,1991,8.104878049,9.65507,1,0.007321528,25
91,PIPO,11.1,2,6,7,25,0.207317073,1901,-10.25365854,-10.59256,0,0,0,1979,5.917073171,7.24214,1,0.004119312,25,1991,8.404878049,9.98594,1,0.00783193,25
91,PIPO,18,4,6,8,25,0.207317073,1901,-3.353658537,-2.98255,0,0,0,1979,12.81707317,14.85215,1,0.017324853,25,1991,15.30487805,17.59595,2,0.024317355,25
91,PSME,14.3,2,6,7,25,0.190243902,1908,-3.963414634,-4.932679268,0,0,0,1956,5.168292683,5.805295366,1,0.002646912,25,1982,10.11463415,11.62169829,1,0.010607916,25
92,PIST,10,4,6,8,25,0.136585366,1922,-1.2,-1.10144,sap,0,0,1953,3.034146341,3.662821463,sap,0.001053713,0,1980,6.72195122,7.812339512,1,0.004793504,25
92,PIST,17,4,6,8,25,0.136585366,1922,5.8,6.77496,1,0.003604993,25,1953,10.03414634,11.53922146,1,0.010457886,25,1980,13.72195122,15.68873951,1,0.019331564,25
92,PIST,28,4,6,8,25,0.136585366,1922,16.8,19.15216,2,0.028808883,25,1953,21.03414634,23.91642146,2,0.044924504,25,1980,24.72195122,28.06593951,3,0.061865719,25
92,PIST,29.7,2,6,7,25,0.136585366,1922,18.5,21.065,2,0.034850886,25,1987,27.37804878,31.05458049,3,0.075742953,25,1995,28.47073171,32.28406732,3,0.081859179,25
92,PSME,7.1,3,6,7,25,0.190243902,1908,-11.16341463,-13.39915927,0,0,0,1953,-2.602439024,-3.332308049,sap,0,0,1980,2.534146341,2.707802683,sap,0.000575871,0
92,PSME,14.5,2,6,7,25,0.190243902,1908,-3.763414634,-4.697499268,0,0,0,1956,5.368292683,6.040475366,1,0.002865716,25,1982,10.31463415,11.85687829,1,0.01104159,25
92,PSME,16.3,2,6,7,25,0.190243902,1908,-1.963414634,-2.580879268,0,0,0,1956,7.168292683,8.157095366,1,0.005225911,25,1982,12.11463415,13.97349829,1,0.015335615,25
92,PSME,17.1,2,6,7,25,0.190243902,1908,-1.163414634,-1.640159268,0,0,0,1956,7.968292683,9.097815366,1,0.006500775,25,1982,12.91463415,14.91421829,1,0.017469959,25
92,PSME,19.4,2,6,7,25,0.190243902,1908,1.136585366,1.064410732,0,8.89835E-05,0,1978,14.45365854,16.72395707,2,0.021966911,25,1991,16.92682927,19.63215854,2,0.030271016,25
92,PSME,21.1,2,5,6,25,0.190243902,1947,10.25609756,11.78804512,1,0.010913762,25,1963,13.3,15.36737,1,0.018547697,25,1985,17.48536585,20.28894171,2,0.032330296,25
92,QUGA,8.5,3,6,7,25,0.075609756,1952,4.568292683,4.568292683,sap,0.001639075,0,1956,4.870731707,4.870731707,sap,0.001863285,0,1982,6.836585366,6.836585366,1,0.003670873,25
92,QUGA,10.6,3,4,5,25,0.075609756,1986,9.23902439,9.23902439,1,0.006704141,25,1995,9.919512195,9.919512195,1,0.007728079,25,1998,10.14634146,10.14634146,1,0.008085555,25
93,QUGA,5.1,3,5,6,25,0.075609756,1969,2.453658537,2.453658537,sap,0.000472845,0,1956,1.470731707,1.470731707,sap,0.000169886,0,1982,3.436585366,3.436585366,sap,0.000927567,0
93,QUGA,5.7,2,3,4,25,0.075609756,1996,5.095121951,5.095121951,1,0.002038919,25,2000,5.397560976,5.397560976,1,0.002288158,25,2002,5.548780488,5.548780488,1,0.002418165,25
93,QUGA,7.8,2,2,3,25,0.075609756,2004,7.8,7.8,1,0.004778374,25,2004,7.8,7.8,1,0.004778374,25,2004,7.8,7.8,1,0.004778374,25
94,PSME,8,2,1,3,25,0.190243902,2004,8,8,1,0.00502656,25,2004,8,8,1,0.00502656,25,2004,8,8,1,0.00502656,25
94,QUGA,5.1,3,3,4,25,0.075609756,1996,4.495121951,4.495121951,sap,0.001586989,0,2000,4.797560976,4.797560976,sap,0.001807723,0,2002,4.948780488,4.948780488,sap,0.001923478,0
94,QUGA,5.5,2,2,3,25,0.075609756,2004,5.5,5.5,1,0.002375835,25,2004,5.5,5.5,1,0.002375835,25,2004,5.5,5.5,1,0.002375835,25
94,QUGA,5.6,2,4,5,25,0.075609756,1986,4.23902439,4.23902439,sap,0.001411311,0,1995,4.919512195,4.919512195,sap,0.001900794,0,1998,5.146341463,5.146341463,1,0.002080119,25
